"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"35033","NM_001287136.1",-0.506475097078255,0.43052931442015,NA,-0.788286205845916,7.98310003819535
"35034","NM_003505.2",-0.239298476780112,0.692650450675963,NA,-0.395260766594627,5.34328851707505
"35035","NM_001301135.2",0.730399290150849,0.472467808021072,NA,0.718469563718381,2.17298877569594
"35036","NM_006980.5",-0.263152022037017,0.562573092467487,NA,-0.579023832232813,9.03114982148038
"35037","NM_001301134.2",0,1,NA,0,0.218782909917996
"35038","NM_147185.3",0.0755579971282275,0.769762862619765,NA,0.292685096425822,25.9403809033907
"35039","NM_004912.4",-1.86275508396739,0.0991458908089233,NA,-1.64900851240721,4.23288057919312
"35040","NM_001350692.1",0,1,NA,0,0.194113381250952
"35041","NM_001350695.1",0,1,NA,0,0.111653686673954
"35042","NM_001350686.1",0,1,NA,0,0.191953095998665
"35043","NM_001350671.1",1.37031467956173,0.343001804024997,NA,0.948250774905723,1.13161213663193
"35044","NM_194455.1",1.02065544986574,0.886725067597739,NA,0.142449370928318,0.139183684343565
"35045","NM_001350691.1",0,1,NA,0,0.0558781920270548
"35046","NM_001350681.1",1.52183057278273,0.520782031841837,NA,0.642140391876021,0.774032081304602
"35047","NM_001350693.1",-2.64575463871257,0.111902292113027,NA,-1.58970067214519,0.882179217401909
"35048","NM_001350683.1",0.0766762753485254,0.967177687313036,NA,0.041148277473206,1.54436083542654
"35049","NM_001350682.1",-1.80370723781489,0.69192565703307,NA,-0.396243156397886,0.385901822492956
"35050","NM_001350694.1",-2.3814678513889,0.737937051680179,NA,-0.334586471225714,0.0824824607417257
"35051","NM_001350697.1",0,1,NA,0,0.136683059180838
"35052","NM_001350696.1",0.0588843472170024,0.989671245872575,NA,0.0129455351433095,0.535972247655079
"35053","NM_001350670.1",-0.163648090579713,0.862039249719556,NA,-0.173778871639951,3.02661807107114
"35054","NM_001350690.1",-1.03486847062656,0.230777113023024,NA,-1.19835944632713,4.38879737415377
"35055","NM_001013406.2",NA,NA,NA,NA,0
"35056","NM_001350684.1",-0.632036392331585,0.611625279695516,NA,-0.507754846090912,2.1565920785624
"35057","NM_001350688.1",0,1,NA,0,0.164185200345477
"35058","NM_001350687.1",-1.79958280725899,0.801073716373843,NA,-0.251957756027841,0.0551089631226169
"35059","NM_001350685.1",-1.80401259408324,0.80058812037744,NA,-0.252586037907119,0.0552856752137327
"35060","NM_001350669.1",NA,NA,NA,NA,0
"35061","NM_001350689.1",0,1,NA,0,0.19246323700869
"35062","NM_001350679.1",NA,NA,NA,NA,0
"35063","NM_001350678.1",1.36274599319136,0.437342198169006,NA,0.776689135714853,2.02472756839441
"35064","NM_001350680.1",0.0330677841230679,0.996125862216632,NA,0.00485553073287871,0.303432343850291
"35065","NM_001350674.1",0,1,NA,0,0.321084464937103
"35066","NM_194456.1",0.464532841349828,0.681660450887215,NA,0.410198350394153,5.99588327015479
"35067","NM_001350677.1",2.52470248843846,0.640420736711475,NA,0.467110619601992,0.442152405549617
"35068","NM_001350675.1",0.817449757908274,0.630104466189174,NA,0.481579817652284,3.21327055986923
"35069","NM_001350673.1",NA,NA,NA,NA,0
"35070","NM_001350676.1",-1.80401079092806,0.800588203323892,NA,-0.252585930579454,0.383808267937106
"35071","NM_001350672.1",0,1,NA,0,0.0844465464559084
"35072","NM_019004.2",-0.170082572021953,0.521249369489958,NA,-0.641420727815511,25.9948102233525
"35073","NM_001130925.2",-0.111603660032232,0.84399912846369,NA,-0.196780733881733,5.20930802875115
"35074","NM_001282678.2",-0.237463484626339,0.768102580810852,NA,-0.294857707497422,3.73784784965396
"35075","NM_000466.3",-0.14786772235263,0.546655488338416,NA,-0.602779346300506,32.2266881799355
"35076","NM_001282677.2",3.21565161293492,0.612045647837831,NA,0.507155596841168,0.520369774593424
"35077","NM_032120.4",0.128879087452341,0.806472105072355,NA,0.244979757459068,6.48527029670169
"35078","NM_001363366.1",0.208414030515134,0.786608087171613,NA,0.27071779775298,2.90154783941925
"35079","NM_001363367.1",0.0649620563483572,0.972982146409148,NA,0.0338683316081037,0.494119919564076
"35080","NM_001288584.2",0.0588848003486239,0.979593532486573,NA,0.025578503118025,0.89404316284734
"35081","NM_001040057.3",1.38053174642431,0.138163751902504,NA,1.48266381938199,2.38587505990371
"35082","NM_001259.8",-0.174418002388118,0.534815286366676,NA,-0.620672257583642,23.6332673866019
"35083","NM_017654.4",-0.942232380973946,0.170570135743318,NA,-1.3703741544731,5.2724603658072
"35084","NM_152703.5",NA,NA,NA,NA,0
"35085","NM_001350082.2",NA,NA,NA,NA,0
"35086","NM_001303497.3",NA,NA,NA,NA,0
"35087","NM_001350085.2",NA,NA,NA,NA,0
"35088","NM_001303496.3",NA,NA,NA,NA,0
"35089","NM_001350084.2",NA,NA,NA,NA,0
"35090","NM_001350083.2",0,1,NA,0,0.0275981398648358
"35091","NM_001303498.3",NA,NA,NA,NA,0
"35092","NM_001303500.3",0,1,NA,0,0.0271978529977202
"35093","NM_198151.4",NA,NA,NA,NA,0
"35094","NM_001288810.3",0,1,NA,0,0.109446031261923
"35095","NM_001288804.3",NA,NA,NA,NA,0
"35096","NM_001039372.4",0,1,NA,0,0.0534446247642731
"35097","NM_017667.4",-0.12849502303181,0.756774368611303,NA,-0.30971937377196,10.6207097149431
"35098","NM_001742.4",NA,NA,NA,NA,0
"35099","NM_001164738.1",NA,NA,NA,NA,0
"35100","NM_001164737.2",NA,NA,NA,NA,0
"35101","NM_006528.4",0.357911350202393,0.565368252722297,NA,0.574886216054437,4.22477254901323
"35102","NM_001271004.2",0,1,NA,0,0.0555598094335799
"35103","NM_001271003.2",0,1,NA,0,0.112501119240307
"35104","NM_001329426.2",-0.955811798665772,0.672316259674866,NA,-0.422971219262474,0.719961676462359
"35105","NM_021955.5",1.07015969451294,0.622332232838288,NA,0.492547667763692,1.0173490738935
"35106","NM_004126.4",-0.388452151619747,0.548350974586234,NA,-0.600232983648566,4.50946332096275
"35107","NM_001317739.2",0,1,NA,0,0.280945668319435
"35108","NM_000089.4",NA,NA,NA,NA,0
"35109","NM_022900.5",-1.45648707586263,0.0448804840407721,NA,-2.00577289272496,5.26267904686675
"35110","NM_001363428.1",0.643667573193462,0.636839257154727,NA,0.472122634732007,1.1029948359478
"35111","NM_001363426.1",1.6351093128812,0.344534416757797,NA,0.945243812029818,1.02766560580713
