"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"34039","NM_001350968.1",0.0546760099411755,0.931706783651479,NA,0.085697633187083,19.7504651314008
"34040","NM_001134395.1",0,1,NA,0,0.87305480170425
"34041","NM_001134396.1",-2.00590392065631,0.368693048393822,NA,-0.898924178335596,14.2858732695889
"34042","NM_001318252.2",0.239900698121007,0.766590793605711,NA,0.296837212652814,3.08377449396992
"34043","NM_001303473.2",0,1,NA,0,0.16522632941854
"34044","NM_138445.4",-1.97683140788296,0.784746012998156,NA,-0.273139462419192,0.197987488315056
"34045","NM_001303474.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.0837238562005556
"34046","NM_001505.3",0,1,NA,0,0.0535398903453703
"34047","NM_001098201.3",0,1,NA,0,0.028265890320967
"34048","NM_001350970.1",-0.275561914416466,0.71778459514494,NA,-0.361421209509531,2.88921575622494
"34049","NM_001365383.1",0.0993842914651652,0.911862147300292,NA,0.110690036306924,2.06094956544466
"34050","NM_182491.4",-0.183380840903983,0.517063310534637,NA,-0.647878851030695,25.291836016195
"34051","NM_001365381.2",0.839643858267562,0.831622301421894,NA,0.212621370361967,0.376549342167993
"34052","NM_001080461.3",-1.11935720542621,0.478209388439688,NA,-0.7091854709282,0.639874946407706
"34053","NM_182924.4",-0.964659289796882,0.247523792304375,NA,-1.15638480923456,3.42692389747224
"34054","NM_001080453.3",-1.0858263877981,0.111295065136511,NA,-1.59239906972472,31.5636474544109
"34055","NM_002360.4",-1.04081840480396,0.136862566356341,NA,-1.48757668317038,8.28287002314358
"34056","NM_001097620.2",-0.12109500049354,0.890937934494374,NA,-0.13711748181208,2.07326962597911
"34057","NM_032302.4",-0.765974513934082,0.0139432976991698,NA,-2.45872087627272,22.8817639561163
"34058","NM_001134340.2",-0.601455144279629,0.154869871882614,NA,-1.42253888352505,49.8960575280677
"34059","NM_001128636.3",-1.98756017449463,0.783591243547556,NA,-0.274642067360404,0.141734440155133
"34060","NM_001304525.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.0289914521894826
"34061","NM_003550.3",0.869851805531746,0.425548128481801,NA,0.796832824964555,4.45993881660675
"34062","NM_001013836.2",-1.0053093627438,0.298975571909145,NA,-1.03863274258027,14.5895638606964
"34063","NM_001013837.2",-0.232196464303882,0.895157703508005,NA,-0.13178076202835,3.03224286269662
"34064","NM_001304523.2",-3.9638422651984,0.581079949811445,NA,-0.551807935532474,0.450835169519552
"34065","NM_001304524.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.112669942633649
"34066","NM_001367555.1",-1.97006015323561,0.0205175482182232,NA,-2.31674643958743,5.53555580698206
"34067","NM_001367553.1",-4.00594743020676,0.101454353845219,NA,-1.6378434558392,7.4704931021582
"34068","NM_001367554.1",NA,NA,NA,NA,0
"34069","NM_198954.1",-0.461391208755138,0.462738531313947,NA,-0.734344945912044,8.51121599205005
"34070","NM_013321.4",-0.857754667238318,0.157953005755723,NA,-1.41198966003153,5.39506789933353
"34071","NM_001362791.2",-0.857290109265065,0.0363553547135521,NA,-2.09293054924468,14.1182208568659
"34072","NM_003751.4",NA,NA,NA,NA,0
"34073","NM_001037283.2",NA,NA,NA,NA,0
"34074","NM_001243794.2",0.240708154805656,0.772897767248114,NA,0.288586578853768,2.55397283828759
"34075","NM_001243795.2",-0.860057182266452,0.480425587303482,NA,-0.705618225141677,1.13594950877501
"34076","NM_018641.5",0,1,NA,0,0.251309494183956
"34077","NM_001291784.1",NA,NA,NA,NA,0
"34078","NM_001040167.2",-0.703676192501599,0.664086330321697,NA,-0.434278340583689,0.612277624427001
"34079","NM_001040168.2",NA,NA,NA,NA,0
"34080","NM_001350626.2",-2.00976011133844,0.118213008860959,NA,-1.56231836018022,3.02156472673672
"34081","NM_152743.4",-1.28670004619599,0.130673988339536,NA,-1.51144941149763,8.4119558204922
"34082","NM_001350627.2",-1.61673628972643,0.170861108558084,NA,-1.36944214280733,3.54534209861927
"34083","NM_001287502.2",0.888057796360098,0.545491636477646,NA,0.60452953892084,0.935526119352453
"34084","NM_001287500.2",-1.08391728652544,0.874914679942832,NA,-0.157418949700484,0.279494350593452
"34085","NM_001287499.2",-0.148073249694247,0.983623921987933,NA,-0.0205258112798188,0.139680561866424
"34086","NM_152558.5",-0.53620185251307,0.258776628548791,NA,-1.12928736651881,8.04016651141171
"34087","NM_025250.3",-1.12286241643417,0.0689314611131152,NA,-1.81886871963212,20.5647209385343
"34088","NM_001282440.1",0,1,NA,0,0.108638665024616
"34089","NM_001282441.2",-1.98624316510633,0.535731063916798,NA,-0.61928129611626,0.758909857247607
"34090","NM_007353.3",-0.387661120386429,0.20546597641413,NA,-1.26613158455321,19.8246241288938
"34091","NM_001293092.2",0,1,NA,0,0.166013786115587
"34092","NM_152744.4",-0.266467642321689,0.606688947515762,NA,-0.514805491568362,6.20569466884467
"34093","NM_001079653.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.114463530763394
"34094","NM_001037165.2",-0.320052281200104,0.322078427624668,NA,-0.990195794702624,17.7271759307758
"34095","NM_001364858.1",0.74886606285437,0.608948676814204,NA,0.511574727238512,2.53068384168749
"34096","NM_014855.3",-1.11297682764185,0.155409886752845,NA,-1.42067973404068,6.5252160300966
"34097","NM_018059.5",-1.49877349322179,0.0979705424241082,NA,-1.65477305113435,2.31591594727266
"34098","NM_020144.5",NA,NA,NA,NA,0
"34099","NM_001100600.2",0,1,NA,0,0.0294105194414769
"34100","NM_001270375.2",0,1,NA,0,0.0845473296823568
"34101","NM_198403.4",-2.56484053552304,0.186229243174684,NA,-1.32181655823716,0.495704808163054
"34102","NM_001204456.2",0.589274230572578,0.0553315299348223,NA,1.91626377023472,21.4471164669957
"34103","NM_021163.4",-2.80976012217934,0.0746969200590477,NA,-1.78232087730696,1.49003888355082
"34104","NM_001204513.3",-1.2229184386342,0.161625645274483,NA,-1.3996249942339,2.53042844131491
"34105","NM_001033519.2",-0.37693140261376,0.352672751103228,NA,-0.929417521065729,11.5369285892728
"34106","NM_016003.4",-0.266155466483564,0.485364411789759,NA,-0.69770066566081,15.0959659697911
"34107","NM_001033518.2",0.559495840456158,0.627705309750374,NA,0.484959168420155,1.78094724083016
"34108","NM_015610.4",0.614901184230446,0.51704271810149,NA,0.647910687066636,2.25051956214143
"34109","NM_001278299.2",-0.00791717589671282,0.991088178665142,NA,-0.0111695439135125,3.5272156356736
"34110","NM_001033520.1",-1.12123927175374,0.444023271969816,NA,-0.765417001966464,1.72529473933079
"34111","NM_001354886.1",-1.43759730618215,0.299393436507725,NA,-1.03773501946251,1.08889793208684
"34112","NM_001363441.2",NA,NA,NA,NA,0
"34113","NM_024963.6",-0.468113630868702,0.375745620104641,NA,-0.885762316526262,7.73397267973526
"34114","NM_001367780.1",NA,NA,NA,NA,0
"34115","NM_001367781.1",-2.98935454500603,0.678047256916266,NA,-0.415129292398003,0.6995347004786
"34116","NM_001363442.2",-0.118827911104946,0.9444733009808,NA,-0.0696486661410124,0.679007830045138
"34117","NM_001321213.2",-1.12640813441028,0.342886141371474,NA,-0.948478051255687,1.30528425265086
"34118","NM_207111.4",-0.120467494811303,0.744288108090753,NA,-0.326180084899922,14.1548512291371
"34119","NM_207116.3",-0.400587498446364,0.258063740920777,NA,-1.13097945000951,15.7683589612613
"34120","NM_001097622.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146218,0.191087446441901
"34121","NM_001322005.2",-0.42277744273149,0.510018614676333,NA,-0.658808708106546,5.04240451903043
"34122","NM_001322009.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.197204269613792
"34123","NM_001322014.2",1.46548586375426,0.189489378364908,NA,1.31209115983108,1.70811356171843
"34124","NM_000535.7",0.543156668729886,0.604480031781936,NA,0.517968808945521,3.59982395877338
"34125","NM_001322006.2",-0.0423012919771854,0.896285651441052,NA,-0.130354893934321,17.685278455701
"34126","NM_001322011.2",-1.12493376177397,0.271138489419509,NA,-1.10044452120398,2.6171967263785
"34127","NM_001322015.2",0.23902308081908,0.611494523789961,NA,0.507941280307363,9.11248247530028
"34128","NM_001322003.2",NA,NA,NA,NA,0
"34129","NM_001322012.2",NA,NA,NA,NA,0
"34130","NM_001322013.2",0.257559198381986,0.730042186725505,NA,0.345069414229237,3.77634819466159
"34131","NM_001322004.2",NA,NA,NA,NA,0
"34132","NM_001322010.2",NA,NA,NA,NA,0
"34133","NM_001322008.2",0.293253389465834,0.736313508203857,NA,0.336739202477477,2.43815668031538
"34134","NM_001271700.2",-0.121494587095723,0.813748385077215,NA,-0.235593155531212,6.75322627875335
"34135","NM_001365764.1",0.29147438206284,0.820936267818963,NA,0.226340928597144,0.963622334131327
"34136","NM_032172.3",-0.122315192861543,0.746078414521808,NA,-0.323814583541085,12.4048446169847
"34137","NM_001367582.1",-1.08958971962413,0.533061845447033,NA,-0.623338891839808,1.90473077828571
"34138","NM_001367581.1",-0.122711722134418,0.926373140590895,NA,-0.0924089351403629,1.44281758825346
"34139","NM_001367580.1",0.293774331071365,0.812329903188183,NA,0.237421382331922,1.28857429802535
"34140","NM_004227.4",-0.169814659916899,0.576992017786625,NA,-0.557783812371039,19.840074688486
"34141","NM_001037163.2",-0.144662084829877,0.613587465313137,NA,-0.504959239011208,21.4784748427338
"34142","NM_139179.4",-0.284636399161314,0.3922321880464,NA,-0.855576292321052,18.502329357626
"34143","NM_001100603.2",-0.122143068387886,0.986579177006908,NA,-0.0168213004397139,0.1932840680904
"34144","NM_001145118.1",-0.705233001798003,0.505696886337077,NA,-0.665552953074052,1.46864350421675
"34145","NM_001371293.1",0.269993408063597,0.558142089320311,NA,0.585603360886657,27.3127594143659
"34146","NM_001371298.1",-1.34323316192509,0.289864635617823,NA,-1.05841861688393,1.22176289310447
"34147","NM_001371299.1",1.72629799736228,0.427053643951678,NA,0.794243577408949,0.622365786933603
"34148","NM_001371292.1",0.252622115644397,0.449817328972105,NA,0.755719601923476,24.7184641908399
"34149","NM_001371296.1",1.59007042421195,0.381147162122732,NA,0.875784565848952,3.0826054621339
"34150","NM_001371295.1",0.0435346632786008,0.949018535623773,NA,0.0639393298722128,12.4087894922594
"34151","NM_001371294.1",-1.0691150263876,0.314078803514027,NA,-1.00670032998819,7.03779311414911
"34152","NM_001371297.1",-0.642324818418858,0.452722075900702,NA,-0.750884655281136,5.26557148999182
"34153","NM_001134389.2",-0.437081707206974,0.884088538070207,NA,-0.145788267564563,2.87019819421588
"34154","NM_018106.4",-0.720778872310013,0.452923803916033,NA,-0.75054953156578,7.92317453478186
"34155","NM_001303039.2",0,1,NA,0,0.0278284930262751
"34156","NM_024067.4",-0.580600073999764,0.0526716498225334,NA,-1.93760321595509,21.4600686172833
"34157","NM_017560.3",-0.71210676361295,0.474983346247866,NA,-0.714394379869853,7.69789069253974
"34158","NM_001353546.2",-0.476071431842505,0.471061779448145,NA,-0.720752541433262,9.6791919766512
"34159","NM_001278559.2",-0.527257243887302,0.124860761441871,NA,-1.53468687461692,15.5476186655695
"34160","NM_016265.4",0.310576268714547,0.275684411273939,NA,1.09006522976527,22.0308447259428
"34161","NM_006956.3",-1.08393466414279,0.782027501351871,NA,-0.276677823886347,0.307078804728974
"34162","NM_001099697.1",-0.122306523494269,0.925202807053013,NA,-0.0938821076861724,0.992174696174961
"34163","NM_020156.5",0.205062531319082,0.518431632908293,NA,0.645764884257391,17.0881864290633
"34164","NM_001037763.3",NA,NA,NA,NA,0
"34165","NM_019005.4",0.14582788371539,0.660469559998979,NA,0.439264960855684,16.1083298014846
"34166","NM_001370080.1",1.71852802161799,0.812326210402914,NA,0.237426142854097,0.157889351993936
"34167","NM_001370076.1",0.760022634214804,0.74273764327052,NA,0.328230162970377,0.51013371119194
"34168","NM_001370077.1",-1.70082414849213,0.199470364366448,NA,-1.28306197477115,1.4730607422804
"34169","NM_001370078.1",-0.123208796714245,0.923437016779669,NA,-0.0961052058476936,0.966196034336897
"34170","NM_001302349.2",5.47313697003194,0.0510602665224081,NA,1.95097292594913,4.18359147530616
"34171","NM_001302348.2",-0.461722177240193,0.353477715504389,NA,-0.927864780719337,21.1012730178192
"34172","NM_001302350.2",0.457255587096855,0.680525159688004,NA,0.411746607431335,1.99603245068991
"34173","NM_138426.4",0.0956891236600904,0.748927591930759,NA,0.32005374101834,20.2321887962606
"34174","NM_001350820.2",-2.01481306215339,0.316919826150656,NA,-1.00080761740377,0.589899527651073
"34175","NM_001350829.2",NA,NA,NA,NA,0
"34176","NM_001350824.2",NA,NA,NA,NA,0
"34177","NM_022307.3",0.839628269391718,0.907944251983623,NA,0.11563193526679,0.199156691626153
"34178","NM_001350825.2",NA,NA,NA,NA,0
"34179","NM_001350837.2",NA,NA,NA,NA,0
