"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"31239","NM_199235.3",NA,NA,NA,NA,0
"31240","NM_001255989.1",NA,NA,NA,NA,0
"31241","NM_001255987.1",NA,NA,NA,NA,0
"31242","NM_001255988.1",NA,NA,NA,NA,0
"31243","NM_001255986.1",0,1,NA,0,0.0272920243168527
"31244","NM_018436.4",0.822087455787513,0.688654365101196,NA,0.400681863861656,0.549135444552009
"31245","NM_003108.4",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.11470564724345
"31246","NM_001256478.1",NA,NA,NA,NA,0
"31247","NM_014746.6",-4.17355073647939,0.561114884984331,NA,-0.581186322290924,0.768135905334392
"31248","NM_001349181.2",1.69949271709689,0.663645757991999,NA,0.434885199692571,0.298739687463456
"31249","NM_001349185.2",-1.10150191070237,0.58915112628064,NA,-0.540066566965295,0.530464944002922
"31250","NM_001349182.2",0,1,NA,0,0.327825086942592
"31251","NM_001348739.2",NA,NA,NA,NA,0
"31252","NM_001348738.2",-0.145016788023617,0.933670127220383,NA,-0.0832281533962826,0.636387964159942
"31253","NM_001348741.2",NA,NA,NA,NA,0
"31254","NM_001348740.2",NA,NA,NA,NA,0
"31255","NM_001348742.2",NA,NA,NA,NA,0
"31256","NM_001348729.2",0.266118637240345,0.850344507428214,NA,0.188678877641113,0.800705918966905
"31257","NM_001348734.2",2.28012023232304,0.615062774470998,NA,0.502859902214611,0.63390429785536
"31258","NM_001348735.2",2.28127049199722,0.521993059902371,NA,0.640276186093497,1.04038307551618
"31259","NM_001348745.2",-0.156294930409751,0.972839548603928,NA,-0.0340471545267415,0.270114700193337
"31260","NM_001321267.2",-1.61385546524048,0.681552512610301,NA,-0.41034550921762,0.596166949247002
"31261","NM_001319066.2",0,1,NA,0,0.168285083349856
"31262","NM_001319067.2",3.03326917636521,0.112522671680355,NA,1.58695572909469,0.667272095921839
"31263","NM_001369749.2",NA,NA,NA,NA,0
"31264","NM_022334.5",NA,NA,NA,NA,0
"31265","NM_001319070.2",-0.138940687050787,0.932159367477474,NA,-0.0851283306163268,0.875855416947285
"31266","NM_001319069.2",0.271727293720886,0.835792543779931,NA,0.207278269838884,1.02363793214332
"31267","NM_001369747.1",NA,NA,NA,NA,0
"31268","NM_001320860.2",1.70724922062991,0.459587582552296,NA,0.739526123980329,0.637429210402318
"31269","NM_001287189.2",-0.14248275996866,0.90188165023792,NA,-0.123284707320832,1.03862130849414
"31270","NM_001287190.2",0,1,NA,0,0.111117421643792
"31271","NM_001282705.2",0.82206751311416,0.909861290776831,NA,0.113213502840029,0.0802198629823946
"31272","NM_002236.5",NA,NA,NA,NA,0
"31273","NM_182500.4",0.822068627197379,0.907461842941812,NA,0.116240622381585,0.222899970876608
"31274","NM_001371320.1",0.868056083801025,0.78878835240539,NA,0.267884334490045,0.408528989904375
"31275","NM_212540.3",-1.61355636461363,0.578428909976146,NA,-0.555681054908703,0.55742773047796
"31276","NM_033090.3",0.443430179299543,0.769705642300405,NA,0.292759950733471,0.767953271389021
"31277","NM_012344.4",NA,NA,NA,NA,0
"31278","NM_001349207.2",0,1,NA,0,0.0529942579230165
"31279","NM_001349208.2",0.82206751311416,0.909861290776831,NA,0.113213502840029,0.0782592172470636
"31280","NM_001261428.3",NA,NA,NA,NA,0
"31281","NM_001349201.2",NA,NA,NA,NA,0
"31282","NM_001349203.2",0,1,NA,0,0.271533964145623
"31283","NM_001349200.2",NA,NA,NA,NA,0
"31284","NM_001349202.2",NA,NA,NA,NA,0
"31285","NM_001349204.2",-0.135619226513076,0.976385464885187,NA,-0.0296007528566024,0.279039123269216
"31286","NM_145175.4",NA,NA,NA,NA,0
"31287","NM_001369364.1",NA,NA,NA,NA,0
"31288","NM_001293233.2",-2.00512093077167,0.781727415347356,NA,-0.277068621519812,0.144807998376621
"31289","NM_005378.6",-2.00512093077167,0.781727415347356,NA,-0.277068621519812,0.144807998376621
"31290","NM_001293228.2",-1.10149922503697,0.714043484559837,NA,-0.366431008945824,0.361677595062921
"31291","NM_001099218.3",NA,NA,NA,NA,0
"31292","NM_001321233.1",NA,NA,NA,NA,0
"31293","NM_003385.5",-0.147015956441803,0.92935872950587,NA,-0.088651686956467,0.685770848155741
"31294","NM_001105569.3",NA,NA,NA,NA,0
"31295","NM_001199087.2",NA,NA,NA,NA,0
"31296","NM_001199088.2",NA,NA,NA,NA,0
"31297","NM_001002006.3",NA,NA,NA,NA,0
"31298","NM_001199086.2",NA,NA,NA,NA,0
"31299","NM_033253.4",NA,NA,NA,NA,0
"31300","NM_001282724.2",0.758344529828776,0.656751904646737,NA,0.444402087255674,0.961291500293538
"31301","NM_000384.3",NA,NA,NA,NA,0
"31302","NM_001354107.2",-1.10149238953261,0.812000347144948,NA,-0.237846247853888,0.30002198619766
"31303","NM_001346880.2",-1.62059863909751,0.363800061311881,NA,-0.90814794682527,0.559948104183372
"31304","NM_001040710.3",-1.10150011717326,0.685864459972944,NA,-0.40447363742507,0.378389630194218
"31305","NM_001348181.2",NA,NA,NA,NA,0
"31306","NM_006277.3",NA,NA,NA,NA,0
"31307","NM_147152.3",0,1,NA,0,0.0278284930262751
"31308","NM_001348185.2",0,1,NA,0,0.138134046167596
"31309","NM_001319204.2",0,1,NA,0,0.0297052440932211
"31310","NM_001319205.2",0,1,NA,0,0.055417308393983
"31311","NM_000939.4",-2.0051209307559,0.781727415347197,NA,-0.27706862152002,0.197672614591817
"31312","NM_001320893.1",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.189932259038476
"31313","NM_001320892.2",-0.724372376194619,0.633585036975376,NA,-0.476686978068267,0.772745756302687
"31314","NM_175630.1",NA,NA,NA,NA,0
"31315","NM_001369347.1",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.0562834765063353
"31316","NM_001145169.1",NA,NA,NA,NA,0
"31317","NM_001321975.2",NA,NA,NA,NA,0
"31318","NM_001321971.2",0,1,NA,0,0.0271430921679141
"31319","NM_153835.4",0,1,NA,0,0.140333625278636
"31320","NM_001145168.1",NA,NA,NA,NA,0
"31321","NM_145038.5",0.273814735610154,0.823813046654121,NA,0.222643411760871,1.07034651583927
"31322","NM_194322.3",0,1,NA,0,0.0266316858717332
"31323","NM_004802.4",NA,NA,NA,NA,0
"31324","NM_194323.3",-0.137289513722032,0.949659658369571,NA,-0.0631341781223545,0.447435889994285
"31325","NM_194248.3",NA,NA,NA,NA,0
"31326","NM_001287489.2",NA,NA,NA,NA,0
"31327","NM_001105519.3",0.750815973840252,0.670017477074968,NA,0.426124021673431,0.799328042296938
"31328","NM_001322426.2",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.083380700810763
"31329","NM_001029881.3",NA,NA,NA,NA,0
"31330","NM_007046.4",-2.99894470549393,0.497133985663154,NA,-0.679006117731504,0.31369863948273
"31331","NM_006488.3",-0.865628752817229,0.621697210789834,NA,-0.493446390104743,0.558794812743206
"31332","NM_001166239.2",-1.10148706290974,0.843470751160785,NA,-0.197455947970016,0.30494287585076
"31333","NM_178553.4",NA,NA,NA,NA,0
"31334","NM_175769.3",-0.13988525929512,0.914426448442018,NA,-0.107456985284101,1.01861279090407
"31335","NM_001303128.2",2.28511898135183,0.498165543537322,NA,0.677378961039005,0.589569318564095
"31336","NM_001267059.2",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.279166858471298
"31337","NM_001321359.2",NA,NA,NA,NA,0
"31338","NM_001321361.2",0,1,NA,0,0.0269039109847979
"31339","NM_001321358.2",NA,NA,NA,NA,0
"31340","NM_173853.4",0.282759589704791,0.83965622602016,NA,0.202333226629366,0.902888941699212
"31341","NM_001486.4",0.82208691479537,0.726546493399778,NA,0.349723129872141,0.436665752563466
"31342","NM_153021.5",-0.139707077096731,0.955133029481271,NA,-0.0562620765569827,0.409427991306745
"31343","NM_001142634.2",1.33130462186037,0.453935165102523,NA,0.748870661224565,0.656756770251591
"31344","NM_182756.4",-0.139706417394744,0.97179247869903,NA,-0.0353602526103453,0.300457252961583
"31345","NM_001008779.1",1.72883694775419,0.658117048827787,NA,0.442514349574774,0.294578218634395
"31346","NM_001029883.3",NA,NA,NA,NA,0
"31347","NM_004304.5",NA,NA,NA,NA,0
"31348","NM_182551.5",-1.62582208935842,0.478601212183395,NA,-0.708554126434787,0.672226094894855
"31349","NM_001329096.2",0.766479285703445,0.822631791410002,NA,0.224161305065971,0.41156453334203
"31350","NM_001253826.2",0,1,NA,0,0.0568656998732526
"31351","NM_001329095.2",2.32186711746871,0.431433516235087,NA,0.786740968503047,0.458920202875299
"31352","NM_001329097.2",-0.868604026730747,0.514128850692638,NA,-0.652422194083418,0.941127056062917
"31353","NM_001145122.2",0.445519287636111,0.756337939477132,NA,0.310293281906225,0.963183243985478
"31354","NM_000348.4",NA,NA,NA,NA,0
"31355","NM_001330476.2",0,1,NA,0,0.0844439057491052
"31356","NM_001330477.2",-0.139800012412399,0.92290677673141,NA,-0.0967728607587708,0.875107559945431
"31357","NM_001199139.1",-0.728847123872616,0.624230370367513,NA,-0.489863673066642,0.8556485982041
"31358","NM_021209.4",0,1,NA,0,0.106608396666011
"31359","NM_001302504.1",0,1,NA,0,0.0844377102582195
"31360","NM_001199138.2",0.822067513114159,0.909861290776831,NA,0.113213502840029,0.11255695094829
"31361","NM_001349978.2",NA,NA,NA,NA,0
"31362","NM_170672.3",NA,NA,NA,NA,0
"31363","NM_001349975.2",NA,NA,NA,NA,0
"31364","NM_001349979.2",NA,NA,NA,NA,0
"31365","NM_001349976.2",1.69439170284228,0.814922312786536,NA,0.23408072076596,0.0797802534282954
"31366","NM_001349981.2",2.08303147949165,0.329655381577405,NA,0.97480825494883,0.759628857396849
"31367","NM_001349980.2",0.82206751311416,0.909861290776831,NA,0.113213502840029,0.0788592877059636
"31368","NM_001349977.2",0.743789702513998,0.746248178948471,NA,0.323590370931431,0.498961789964261
"31369","NM_001177972.2",NA,NA,NA,NA,0
"31370","NM_001177971.2",NA,NA,NA,NA,0
"31371","NM_001328661.2",NA,NA,NA,NA,0
"31372","NM_001177970.2",NA,NA,NA,NA,0
"31373","NM_053276.4",NA,NA,NA,NA,0
"31374","NM_001367551.1",NA,NA,NA,NA,0
"31375","NM_001032377.2",NA,NA,NA,NA,0
"31376","NM_001083946.2",0.822076584092031,0.881971493998476,NA,0.148470463883769,0.328585779053434
"31377","NM_001350025.2",-1.10147744405804,0.874434550439328,NA,-0.158028234372332,0.252317112547799
"31378","NM_001350027.2",0.822067513114159,0.909861290776831,NA,0.113213502840029,0.159958748054032
"31379","NM_001350024.2",0,1,NA,0,0.132734027361454
"31380","NM_001371570.1",3.50451223402213,0.21456708805027,NA,1.24110466069443,1.11743047569133
"31381","NM_001270438.2",-0.405459524505512,0.954594564020025,NA,-0.0569380248004613,0.419111666668554
"31382","NM_001322212.2",-1.10150154697521,0.615873477119966,NA,-0.501707231229288,0.946258350310149
"31383","NM_144713.5",NA,NA,NA,NA,0
"31384","NM_001330463.2",0,1,NA,0,0.0807117329543936
"31385","NM_001330459.1",NA,NA,NA,NA,0
"31386","NM_001308076.1",0,1,NA,0,0.135775273081254
"31387","NM_001330460.1",0.740853364974125,0.788923380087806,NA,0.267708924035268,0.470238135543173
"31388","NM_001330462.1",-0.139706865450848,0.963254142307617,NA,-0.0460703950049791,0.393972461231156
"31389","NM_001009565.2",NA,NA,NA,NA,0
"31390","NM_001346911.1",NA,NA,NA,NA,0
"31391","NM_001321479.1",0.445336582306409,0.78018154869518,NA,0.279082453175579,1.00288754222124
"31392","NM_001321469.1",-1.10147516244505,0.879429103258348,NA,-0.15169296857298,0.263629464118719
"31393","NM_021097.4",NA,NA,NA,NA,0
"31394","NM_001372263.1",NA,NA,NA,NA,0
"31395","NM_001112800.2",NA,NA,NA,NA,0
"31396","NM_001252624.2",NA,NA,NA,NA,0
"31397","NM_001351485.2",NA,NA,NA,NA,0
"31398","NM_001351489.2",NA,NA,NA,NA,0
"31399","NM_001351488.2",NA,NA,NA,NA,0
"31400","NM_001351492.2",NA,NA,NA,NA,0
"31401","NM_001351484.2",NA,NA,NA,NA,0
"31402","NM_001351487.2",NA,NA,NA,NA,0
"31403","NM_001351491.2",NA,NA,NA,NA,0
"31404","NM_001351486.2",NA,NA,NA,NA,0
"31405","NM_001112801.3",NA,NA,NA,NA,0
