"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"3611","NM_030907.4",-0.86527762878885,0.0591911209111258,NA,-1.88677109188354,8.98644832113112
"3612","NM_018994.3",0.13152377336523,0.703741522726268,NA,0.380274688048259,14.8129057335147
"3613","NM_001271869.2",-0.0892136175501307,0.819533261215748,NA,-0.228145329647704,19.789183849953
"3614","NM_198546.1",NA,NA,NA,NA,0
"3615","NM_001353349.1",-1.06070169892202,0.883840271574174,NA,-0.146102755008924,0.0290597892507001
"3616","NM_001271733.1",-0.737738173732276,0.284548998283466,NA,-1.07015621684294,3.70051620645656
"3617","NM_014675.5",-1.08875015313106,0.118106571151626,NA,-1.56277055986387,11.7722064795715
"3618","NM_002403.4",-0.574550944848049,0.123338320663085,NA,-1.54091152427313,25.5660293083856
"3619","NM_022089.4",-1.13025714370579,0.0696721164985061,NA,-1.81403643545808,19.5685596568853
"3620","NM_001141973.3",-0.78327274948328,0.37896279153702,NA,-0.879808994000046,9.39282726515388
"3621","NM_001141974.3",-1.58399486841095,0.386081143508993,NA,-0.866746094550064,1.15191265416291
"3622","NM_007365.3",0.00162681727354113,0.996284733416251,NA,0.00465641296011905,14.7572054453983
"3623","NM_013358.3",NA,NA,NA,NA,0
"3624","NM_016233.2",-0.515472835192698,0.672102883234786,NA,-0.423263689665658,1.29802312829414
"3625","NM_012387.3",NA,NA,NA,NA,0
"3626","NM_207421.4",NA,NA,NA,NA,0
"3627","NM_018125.4",-0.73328894266802,0.893021642941041,NA,-0.134481748031716,0.30470531657309
"3628","NM_001319837.1",-2.57909054573546,0.173821780399026,NA,-1.36002573439229,0.865779063163102
"3629","NM_001011722.2",-0.333628042734984,0.668507463967589,NA,-0.428197324596366,5.53075406128003
"3630","NM_001328124.1",-0.0991113829182065,0.989107808993526,NA,-0.0136517610106666,0.19423453003175
"3631","NM_001319838.1",0,1,NA,0,0.195053011251588
"3632","NM_030812.3",1.72081053022203,0.660142213896769,NA,0.439716826780853,0.295660348949975
"3633","NM_032880.5",-0.582264413330848,0.547744297820958,NA,-0.601143672001766,2.02208429504581
"3634","NM_013945.3",NA,NA,NA,NA,0
"3635","NM_002584.3",NA,NA,NA,NA,0
"3636","NM_001135254.2",-0.100044588908178,0.938787150946259,NA,-0.0767943431710901,0.992174696174961
"3637","NM_003748.4",-0.69231745237283,0.104019442944363,NA,-1.62567203108552,16.0195032095804
"3638","NM_170726.3",NA,NA,NA,NA,0
"3639","NM_001136265.2",-0.196710292583456,0.636217641613483,NA,-0.472993745201447,10.1598190653057
"3640","NM_015047.3",-0.00778253144855924,0.969391195755605,NA,-0.0383718614596859,42.4813999056174
"3641","NM_001271428.2",0.585265135235883,0.480013140343244,NA,0.706281428426683,3.3328699329191
"3642","NM_001271427.2",0.254951209511263,0.662690825812574,NA,0.436201105654299,10.0720752705535
"3643","NM_001271429.2",-0.0973518247662879,0.954702424126067,NA,-0.0568026234216946,0.826544600752421
"3644","NM_012067.3",-0.509711378452793,0.283926574445469,NA,-1.07154026868375,8.52343016772632
"3645","NM_001320979.1",-0.396166667706561,0.0909539501931907,NA,-1.69038694925376,48.7197135795179
"3646","NM_001287531.2",0.486149133797011,0.753828659910071,NA,0.313594996880272,1.01190262171665
"3647","NM_001040126.2",0.862765685193357,0.905403123439876,NA,0.118838730689456,0.380100836652873
"3648","NM_017765.3",-0.779714092664737,0.164278243783444,NA,-1.39082584522196,9.94254949513117
"3649","NM_001040125.2",-2.00092616451727,0.659213698338647,NA,-0.440999031224928,0.484672625007884
"3650","NM_001282162.2",0.741953468497939,0.600141818036887,NA,0.524196581923919,16.0401359564591
"3651","NM_001206541.3",-1.06077549925203,0.670428636499252,NA,-0.425559802340862,0.411404142453213
"3652","NM_001206540.3",-0.549014211362129,0.396541903343807,NA,-0.847813392597008,5.50892440819691
"3653","NM_001313932.2",0.483423157539952,0.555962603957255,NA,0.588848952655278,3.66313393786386
"3654","NM_001204089.2",-1.30661748607981,0.349035768216615,NA,-0.936461224005564,4.90033255823224
"3655","NM_001204088.2",-0.409725361180484,0.181824105412742,NA,-1.33515963321227,23.7408044049412
"3656","NM_001204083.2",0.314580840340478,0.795523504063864,NA,0.259144820260933,1.35374917880486
"3657","NM_005380.8",-2.20670697326017,0.444607303351973,NA,-0.764436266795166,1.07971579565893
"3658","NM_000871.3",-0.397306356619415,0.511956702640407,NA,-0.655793960869795,4.63776124816928
"3659","NM_001349115.1",-0.361102989395137,0.52609389513305,NA,-0.633979968349215,5.04757564274338
"3660","NM_019062.2",NA,NA,NA,NA,0
"3661","NM_015207.2",0.148971219645418,0.50527589480994,NA,0.666211544700248,37.4522303724502
"3662","NM_014589.3",NA,NA,NA,NA,0
"3663","NM_001161729.1",NA,NA,NA,NA,0
"3664","NM_000300.4",NA,NA,NA,NA,0
"3665","NM_001161727.2",NA,NA,NA,NA,0
"3666","NM_001161728.2",0,1,NA,0,0.0265442882889815
"3667","NM_000929.3",NA,NA,NA,NA,0
"3668","NM_012400.4",-0.100020197169099,0.939096703787261,NA,-0.0764052363420964,0.964346203148686
"3669","NM_001360869.2",NA,NA,NA,NA,0
"3670","NM_022819.4",NA,NA,NA,NA,0
"3671","NM_152376.5",NA,NA,NA,NA,0
"3672","NM_001039500.3",NA,NA,NA,NA,0
"3673","NM_018584.6",-0.137906362673216,0.598526934842345,NA,-0.526520035805223,26.1916081143857
"3674","NM_024544.3",-0.343706742877358,0.168186654754507,NA,-1.37805387585828,32.3091147676098
"3675","NM_207334.3",-0.681101016772669,0.514321259002513,NA,-0.652123881718878,1.71731046725255
"3676","NM_001785.3",-0.0984660144367928,0.845172191829203,NA,-0.195281994745479,7.88524873761008
"3677","NM_001287212.2",NA,NA,NA,NA,0
"3678","NM_020816.4",-1.23675392273173,0.250670242326512,NA,-1.14872294284366,2.82782621225503
"3679","NM_001122819.3",-0.343542254952942,0.683033956955675,NA,-0.408326540176367,3.21771687780672
"3680","NM_001103161.2",-1.933383583282,0.198860808656608,NA,-1.28480393013072,1.79707923509438
"3681","NM_001103160.2",0.488078349194147,0.486080512601437,NA,0.696556299265017,4.20731174708773
"3682","NM_001372052.1",-0.688166475197555,0.503989939654263,NA,-0.668225062482395,1.84435746576724
"3683","NM_001198802.2",-0.190572244091255,0.865183858651707,NA,-0.169779106890862,6.72194062974649
"3684","NM_001198801.2",-0.0720739087254316,0.760855389425608,NA,-0.304357701454041,32.2533503388175
"3685","NM_001198803.2",-0.631282633341834,0.382650933869728,NA,-0.873022279979449,4.59887962508907
"3686","NM_001113347.2",0,1,NA,0,0.134461718388202
"3687","NM_001113349.2",0.0328322958697148,0.945103816400107,NA,0.0688565350074451,25.5795525863402
"3688","NM_001397.3",-0.952964185164921,0.720284823533743,NA,-0.358078158857802,1.55027337335978
"3689","NM_001113348.2",-1.42524245383409,0.358062717860833,NA,-0.919062814414665,6.24105045768672
"3690","NM_001369804.2",0.363402942981167,0.943696297878988,NA,0.0706248933139527,1.01724132348089
"3691","NM_001369805.2",NA,NA,NA,NA,0
"3692","NM_001177520.3",0,1,NA,0,0.085251196401184
"3693","NM_001127501.4",1.84381695303028,0.798760455602863,NA,0.254951633802266,0.249912168889317
"3694","NM_000478.6",-1.0849008230299,0.168095809478081,NA,-1.37834819603096,5.41536460319751
"3695","NM_001369803.2",NA,NA,NA,NA,0
"3696","NM_001145658.3",3.33364415086337,0.442883685903635,NA,0.767332776022215,1.78120019887575
"3697","NM_001350526.2",NA,NA,NA,NA,0
"3698","NM_001350524.2",0,1,NA,0,0.0272920243168527
"3699","NM_001350525.2",-1.06067635146306,0.883843027734732,NA,-0.14609926360923,0.0561345443573967
"3700","NM_001350527.2",1.68294030808522,0.816188773188802,NA,0.232449671208677,0.105226029893994
"3701","NM_001350528.2",0.862587501379277,0.905422568419649,NA,0.118814187359043,0.110213664154452
"3702","NM_001330383.3",0,1,NA,0,0.140778871558088
"3703","NM_001145657.3",0.862777206390948,0.68211562260014,NA,0.409577884747427,0.55248258680381
"3704","NM_002885.4",-0.742268997380189,0.485827938460771,NA,-0.696959821699378,5.42446470658316
"3705","NM_032236.8",0.113897197424685,0.584693593250667,NA,0.546541755798308,44.6009559921254
"3706","NM_001350168.2",0.662297549550484,0.0465095000248749,NA,1.99073980634533,17.8308888904684
"3707","NM_001350167.2",-1.03964071040333,0.0909081584433805,NA,-1.69062650874612,6.33320536885924
"3708","NM_001350166.2",-0.106876400172788,0.90945605562368,NA,-0.113724669920209,2.42170463825163
"3709","NM_001350164.2",2.16934223537898,0.457098273511938,NA,0.743633429119808,0.553702367092408
"3710","NM_001013693.3",NA,NA,NA,NA,0
"3711","NM_001291860.2",-0.430947966822688,0.826607567687354,NA,-0.219054533384034,1.30795591727149
"3712","NM_005529.7",-1.24181895993292,0.106525721192534,NA,-1.61400786101829,6.63839871773649
"3713","NM_007352.4",NA,NA,NA,NA,0
"3714","NM_005747.5",NA,NA,NA,NA,0
"3715","NM_001791.4",0.215474802849887,0.68160019359842,NA,0.410280501728497,15.0763214804651
"3716","NM_001039802.2",0.14712610007628,0.698617275249985,NA,0.38718767314056,19.8886164065239
"3717","NM_030761.5",-0.418359912537622,0.70114123145621,NA,-0.383780379489892,1.49387026044077
"3718","NM_014870.4",0.0784334521599233,0.769931405137154,NA,0.292464622502707,24.9455633675106
"3719","NM_001006943.3",-1.02540154341363,0.129469762825401,NA,-1.51619614394085,6.12871119558526
"3720","NM_020526.5",-0.0954324925428608,0.934076354854791,NA,-0.082717266985638,1.30202229962118
"3721","NM_015991.4",NA,NA,NA,NA,0
"3722","NM_001347465.2",NA,NA,NA,NA,0
"3723","NM_001347620.2",NA,NA,NA,NA,0
"3724","NM_172369.5",NA,NA,NA,NA,0
"3725","NM_001114101.3",NA,NA,NA,NA,0
"3726","NM_001347619.2",NA,NA,NA,NA,0
"3727","NM_000491.5",NA,NA,NA,NA,0
"3728","NM_004442.7",-0.675855027417086,0.37104266904257,NA,-0.894521990973462,3.29516189192452
"3729","NM_001309192.2",0.862511459002376,0.905430866845722,NA,0.11880371315996,0.0255208508018069
"3730","NM_001309193.2",-0.0997880187854267,0.929039618413554,NA,-0.0890532152627694,1.62350883733257
"3731","NM_001289974.2",NA,NA,NA,NA,0
"3732","NM_001242521.2",-0.777714725401988,0.394332097045353,NA,-0.851787406963067,2.72566767771258
"3733","NM_001363654.2",-0.160321116330898,0.751573723389914,NA,-0.316564964952684,8.60452802732413
"3734","NM_001009999.3",0.250593902905926,0.30360650559206,NA,1.02873013377861,34.3859697702644
"3735","NM_033631.4",0.149450076109963,0.545308190573512,NA,0.604805572522873,29.2965160682245
"3736","NM_001102398.3",0.0337070605560869,0.93502805936434,NA,0.0815204536343088,9.3732028955479
"3737","NM_001297620.2",0.343607295047035,0.594088141192562,NA,0.532921182733308,4.30626431879082
"3738","NM_001102399.3",-0.198170343555329,0.746981708302483,NA,-0.32262176508188,4.42586436307174
"3739","NM_001102397.3",0.00926434628358042,0.972722274276293,NA,0.034194221684094,27.9634303626313
"3740","NM_001297621.2",0.0657523121323844,0.934763373659384,NA,0.0818532966095976,2.82670676330379
"3741","NM_001297622.2",0.162493604594515,0.867380771305346,NA,0.166986372798375,2.03360362189998
"3742","NM_001077195.2",-0.71056338549541,0.199220462752438,NA,-1.28377565896938,7.20629462572466
"3743","NM_001370652.1",1.19271266109724,0.0277273124122401,NA,2.20112307119301,8.4021034382074
"3744","NM_003196.3",-0.362841923891589,0.705870075428271,NA,-0.377408467205788,2.25429000741648
"3745","NM_017707.4",-0.436408142845111,0.215651373381723,NA,-1.23817447622539,14.3570173725796
"3746","NM_001143778.2",0.800390772829665,0.733007931880343,NA,0.341127058514603,0.547268855205803
"3747","NM_004091.4",-0.118361812833064,0.649497182946844,NA,-0.454460823744921,25.6764256710429
"3748","NM_002167.5",-1.54559973956323,0.0100216020570319,NA,-2.57508304880419,41.030105629481
"3749","NM_007260.3",-0.889688567990756,0.0604282903646047,NA,-1.87765562901327,44.9722830323297
"3750","NM_001127621.2",-0.109599496924611,0.942835074759783,NA,-0.0717070132588978,1.80064828105006
"3751","NM_000403.4",-1.10132126652883,0.406404418248848,NA,-0.830237674717147,2.21360931497427
"3752","NM_001008216.2",-0.568932862301578,0.0309942850334046,NA,-2.15714606898559,43.9799883211113
"3753","NM_001841.3",-0.100044588908178,0.938787150946259,NA,-0.0767943431710901,0.992174696174961
"3754","NM_001300937.2",-0.0957311802649185,0.905894528767179,NA,-0.118218503908988,2.43549731347226
"3755","NM_001191006.3",-0.100817644661169,0.931281602494141,NA,-0.086232491401028,1.15341958147738
"3756","NM_006625.6",-0.0610376163015542,0.875500547604977,NA,-0.156675562361141,11.4716552001929
"3757","NM_001191005.3",0.618570356354383,0.0713353549290965,NA,1.80333668289392,15.6502447494791
"3758","NM_001300936.2",0.862766026011454,0.798486426498922,NA,0.255306439776909,0.333935945396969
"3759","NM_001191007.3",-0.209032591883736,0.751229635633889,NA,-0.317018406593913,3.85149514683722
"3760","NM_001191009.3",0.420479676969353,0.418851488300701,NA,0.808415402245098,7.60733812133412
"3761","NM_152372.4",1.74546066939913,0.333799024157922,NA,0.966490048515762,0.629696921092625
"3762","NM_021258.4",0,1,NA,0,0.224592946044339
"3763","NM_170743.4",-0.351303343911194,0.380270008502736,NA,-0.87739890354275,11.7796466926728
"3764","NM_173064.3",0,1,NA,0,0.0269653313800007
"3765","NM_173065.3",1.87307570714182,0.192358489714177,NA,1.30363374392031,1.75630491398456
"3766","NM_198173.3",-1.67562128854873,0.235419711926757,NA,-1.1865131488968,1.2480699772218
"3767","NM_001195010.2",-0.0986642302800219,0.950521743859858,NA,-0.0620515955043573,1.04068251849806
"3768","NM_198174.3",0.483336425317619,0.758163774110916,NA,0.307892971496614,0.710490275043973
"3769","NM_001199013.2",-0.174224366337282,0.506041728663771,NA,-0.665013702903719,25.7208353918585
"3770","NM_001322865.2",-0.83769853781975,0.476623671397057,NA,-0.711743425776188,1.48668219914183
"3771","NM_020448.5",0.0852404707747456,0.721436657392807,NA,0.356539391696109,31.5088169182218
"3772","NM_001322857.1",-0.107062044797746,0.891675848801319,NA,-0.136183967960509,3.20450122676779
"3773","NM_001251979.2",0.287204772431023,0.392114871948822,NA,0.855788329035715,15.8368968118484
"3774","NM_001251977.2",-1.06060294907261,0.883851009164198,NA,-0.146089153047048,0.135156726153218
"3775","NM_013441.4",-2.32179448837302,0.229595993943728,NA,-1.20140021199092,0.638563671446122
"3776","NM_001251978.1",-0.601781545227165,0.418340127733035,NA,-0.80930430998518,6.14740851241946
"3777","NM_001251985.1",0,1,NA,0,0.35345246200072
"3778","NM_001251982.1",1.87155706728137,0.342342202903788,NA,0.949547544414837,1.69566157178063
"3779","NM_001251980.1",-0.980158417900052,0.845587629650996,NA,-0.194751324899371,0.645196980826137
"3780","NM_001010980.5",0.384673466067404,0.68057703111129,NA,0.411675846116734,2.24808500848141
"3781","NM_001366592.1",-0.996698304450063,0.566104898477555,NA,-0.57379741462403,0.937377583349372
"3782","NM_001366581.1",-1.96024031072999,0.329713943449358,NA,-0.974690224429624,0.500139945314139
"3783","NM_001366576.1",-0.691992804855296,0.635163149060855,NA,-0.474472296223709,1.05224070062479
"3784","NM_001366577.1",-0.687055088034362,0.396145362126452,NA,-0.848525527286112,3.29726715912363
"3785","NM_001366589.1",-0.094068679313532,0.919303227697379,NA,-0.101311449343834,4.73303018192007
"3786","NM_001366575.1",-0.767654027783941,0.490389858793977,NA,-0.689688882397198,3.36728559765809
"3787","NM_001366588.1",-0.0144517298769852,0.979493557229937,NA,-0.0257038447180172,8.06313625515358
"3788","NM_001303448.2",-0.603458850496052,0.331268497544442,NA,-0.971561994472613,5.41208682780858
"3789","NM_001366582.1",0.713884178542498,0.114393422722796,NA,1.5787499500947,13.1524249186724
"3790","NM_001366569.1",-0.0502819588133366,0.915359593639783,NA,-0.106280763501714,8.91988338313854
"3791","NM_005839.4",0.362768632468961,0.139003745565118,NA,1.47951117994816,41.8906643421176
"3792","NM_001366595.1",-0.280780342623581,0.294205349478078,NA,-1.04894083565463,28.1039435700897
"3793","NM_001366578.1",0,1,NA,0,0.0570515128432168
"3794","NM_001366599.1",-0.514520702488177,0.667402049202871,NA,-0.429716266557911,1.92446937327196
"3795","NM_001366566.1",0.0159659106308934,0.972704759429879,NA,0.034216186134119,9.36621547918734
"3796","NM_001366600.1",-0.625690099908668,0.230913052666237,NA,-1.19801018313755,6.51046638750765
"3797","NM_001366594.1",-0.696040441644437,0.656913888399654,NA,-0.444178011493674,0.661408939041596
"3798","NM_001366586.1",0.158588351332267,0.872915694124484,NA,0.15995605157837,1.79105270452174
"3799","NM_001366591.1",-0.423180444940398,0.700268922845732,NA,-0.38495747401021,1.34757618616115
"3800","NM_001366570.1",-0.101886416858617,0.939567043275576,NA,-0.0758140433858155,1.39165363894697
"3801","NM_001366567.1",-0.102317175784014,0.904868641630322,NA,-0.119513378325954,2.63132469411493
"3802","NM_001366590.1",-0.591884420388996,0.537241562495321,NA,-0.61698963485655,1.89080666462925
"3803","NM_001366572.1",0.533482548690346,0.44244901764046,NA,0.768064245131381,3.61901191999098
"3804","NM_001366593.1",0.0465553472541743,0.951448904736033,NA,0.0608873741779767,2.74047010829868
"3805","NM_001366565.1",0.295522694009583,0.5267100570511,NA,0.633036118233047,8.090739508276
"3806","NM_001366571.1",-0.235101146215402,0.64590416751724,NA,-0.459459585802211,6.20455005561317
